input_text,query,course,label
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: Essential Customer Success,Work from Home from 0 budget to 6 figures success in 8 weeks,Essential Customer Success,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: Kindle Success Secrets,Work from Home from 0 budget to 6 figures success in 8 weeks,Kindle Success Secrets,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: Managing Project Work (PMI - PMP),Work from Home from 0 budget to 6 figures success in 8 weeks,Managing Project Work (PMI - PMP),0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: How to Run a Successful Home Based Business,Work from Home from 0 budget to 6 figures success in 8 weeks,How to Run a Successful Home Based Business,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: Learn the Secrets to Achieve Business Analysis Success,Work from Home from 0 budget to 6 figures success in 8 weeks,Learn the Secrets to Achieve Business Analysis Success,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: Budgeting Success Techniques!,Work from Home from 0 budget to 6 figures success in 8 weeks,Budgeting Success Techniques!,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: How to Achieve Financial Success with Forex Trading,Work from Home from 0 budget to 6 figures success in 8 weeks,How to Achieve Financial Success with Forex Trading,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: The Ultimate Entrepreneur Course For Massive Success In 2019,Work from Home from 0 budget to 6 figures success in 8 weeks,The Ultimate Entrepreneur Course For Massive Success In 2019,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: New Home Construction 8 of 8,Work from Home from 0 budget to 6 figures success in 8 weeks,New Home Construction 8 of 8,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: New Home Construction  - 2 of 8,Work from Home from 0 budget to 6 figures success in 8 weeks,New Home Construction  - 2 of 8,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: New Home Construction 7 of 8,Work from Home from 0 budget to 6 figures success in 8 weeks,New Home Construction 7 of 8,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: New Home Construction 6 of 8,Work from Home from 0 budget to 6 figures success in 8 weeks,New Home Construction 6 of 8,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: New Home Construction  - 3 of 8,Work from Home from 0 budget to 6 figures success in 8 weeks,New Home Construction  - 3 of 8,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: New Home Construction 5 of 8,Work from Home from 0 budget to 6 figures success in 8 weeks,New Home Construction 5 of 8,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: Budget - Save - Win.  Simplify your financial life.,Work from Home from 0 budget to 6 figures success in 8 weeks,Budget - Save - Win.  Simplify your financial life.,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: All your home loan calculations in Excel,Work from Home from 0 budget to 6 figures success in 8 weeks,All your home loan calculations in Excel,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: Design Thinking For Project Success,Work from Home from 0 budget to 6 figures success in 8 weeks,Design Thinking For Project Success,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: The Smart Way To Personal Finance Success!,Work from Home from 0 budget to 6 figures success in 8 weeks,The Smart Way To Personal Finance Success!,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: Working from Home Effectively,Work from Home from 0 budget to 6 figures success in 8 weeks,Working from Home Effectively,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: How To Start A 6 Figure Amazon Dropshipping Home Business!,Work from Home from 0 budget to 6 figures success in 8 weeks,How To Start A 6 Figure Amazon Dropshipping Home Business!,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: Entrepreneurship Success Mindset ,Work from Home from 0 budget to 6 figures success in 8 weeks,Entrepreneurship Success Mindset ,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: Small Business Success: Startup to Sale.,Work from Home from 0 budget to 6 figures success in 8 weeks,Small Business Success: Startup to Sale.,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: Entrepreneurship Success Fundamentals Mastery Course ®,Work from Home from 0 budget to 6 figures success in 8 weeks,Entrepreneurship Success Fundamentals Mastery Course ®,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: Home Business Basic Sales & Marketing Tools,Work from Home from 0 budget to 6 figures success in 8 weeks,Home Business Basic Sales & Marketing Tools,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: How To Work For Yourself And Travel The World,Work from Home from 0 budget to 6 figures success in 8 weeks,How To Work For Yourself And Travel The World,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: Success Rituals,Work from Home from 0 budget to 6 figures success in 8 weeks,Success Rituals,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: Kindle Publishing Success,Work from Home from 0 budget to 6 figures success in 8 weeks,Kindle Publishing Success,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: Trucking Business Success,Work from Home from 0 budget to 6 figures success in 8 weeks,Trucking Business Success,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: How to Start and Run a Web Hosting Business from Home,Work from Home from 0 budget to 6 figures success in 8 weeks,How to Start and Run a Web Hosting Business from Home,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: Listia: How to Use It To Build a Home Based Business,Work from Home from 0 budget to 6 figures success in 8 weeks,Listia: How to Use It To Build a Home Based Business,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: Working From Home: Tips and Tricks to Keep You In The Black,Work from Home from 0 budget to 6 figures success in 8 weeks,Working From Home: Tips and Tricks to Keep You In The Black,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: Developing A Trading Strategy: Your Guide to Trading Success,Work from Home from 0 budget to 6 figures success in 8 weeks,Developing A Trading Strategy: Your Guide to Trading Success,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: MBA Strategy: Success in Business School & Personal Planning,Work from Home from 0 budget to 6 figures success in 8 weeks,MBA Strategy: Success in Business School & Personal Planning,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: How to Start a Home Voip Business & Quit Your Job in 90 days,Work from Home from 0 budget to 6 figures success in 8 weeks,How to Start a Home Voip Business & Quit Your Job in 90 days,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: Start A Home Based Freelancing Business,Work from Home from 0 budget to 6 figures success in 8 weeks,Start A Home Based Freelancing Business,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: Self-Produce a High-Quality Audiobook on a Budget,Work from Home from 0 budget to 6 figures success in 8 weeks,Self-Produce a High-Quality Audiobook on a Budget,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: How to self publish your next book to success,Work from Home from 0 budget to 6 figures success in 8 weeks,How to self publish your next book to success,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: Customer Success | How to Understand Your Customers,Work from Home from 0 budget to 6 figures success in 8 weeks,Customer Success | How to Understand Your Customers,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: Online Home Business + FREE SOFTWARE,Work from Home from 0 budget to 6 figures success in 8 weeks,Online Home Business + FREE SOFTWARE,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: How to Start an Amazon Wholesale Selling Business from Home,Work from Home from 0 budget to 6 figures success in 8 weeks,How to Start an Amazon Wholesale Selling Business from Home,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: Google Sheets for Office Work,Work from Home from 0 budget to 6 figures success in 8 weeks,Google Sheets for Office Work,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: Fundamentals of Real Customer Success,Work from Home from 0 budget to 6 figures success in 8 weeks,Fundamentals of Real Customer Success,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: The Complete Forex Course - Make Your Money Work For You,Work from Home from 0 budget to 6 figures success in 8 weeks,The Complete Forex Course - Make Your Money Work For You,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: B2B Online Sales - Basic Skills for Success,Work from Home from 0 budget to 6 figures success in 8 weeks,B2B Online Sales - Basic Skills for Success,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: How Much Cost Your Work?,Work from Home from 0 budget to 6 figures success in 8 weeks,How Much Cost Your Work?,0
"Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: How To Work Online With Arbitrage, Affiliates, and More",Work from Home from 0 budget to 6 figures success in 8 weeks,"How To Work Online With Arbitrage, Affiliates, and More",0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: Home Automation in 48 hours without coding,Work from Home from 0 budget to 6 figures success in 8 weeks,Home Automation in 48 hours without coding,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: Guide to Starting and Running a Creative Business from Home ,Work from Home from 0 budget to 6 figures success in 8 weeks,Guide to Starting and Running a Creative Business from Home ,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: Fiverr Gig Success,Work from Home from 0 budget to 6 figures success in 8 weeks,Fiverr Gig Success,0
"Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: Linux: Work faster in Linux Shell with ""find"" Command",Work from Home from 0 budget to 6 figures success in 8 weeks,"Linux: Work faster in Linux Shell with ""find"" Command",0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: How To Start A Mug Printing Business From Home,Work from Home from 0 budget to 6 figures success in 8 weeks,How To Start A Mug Printing Business From Home,0
Query: Work from Home from 0 budget to 6 figures success in 8 weeks Course: From Manager To Leader: Simplified Leadership For Success,Work from Home from 0 budget to 6 figures success in 8 weeks,From Manager To Leader: Simplified Leadership For Success,0
